Faculty,Course_Id,Course Name,CRN,Lec Lab Tut,Section,Tme_start,Time_end,MTWTF,Course Description,Seats Available,Enrollment,Waitlist Seats,Waitlist Enrolled,Term,Cedit Hours,Location,Instructor ,Tuition,Campus
SCIE,1111,Writing for the Sciences,22213,Tut,T22,1135,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22215,Tut,T24,1335,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16501,Tut,T15,1135,1225,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16502,Tut,T16,1235,1325,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16503,Tut,T17,1335,1425,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16504,Tut,T18,1435,1525,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16505,Tut,T19,1535,1625,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22205,Tut,T14,935,1025,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22206,Tut,T15,1135,1225,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22207,Tut,T16,1235,1325,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22208,Tut,T17,1335,1425,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22209,Tut,T18,1435,1525,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22210,Tut,T19,1535,1625,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16493,Tut,T07,935,1025,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16494,Tut,T08,1035,1125,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16495,Tut,T09,1135,1225,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16496,Tut,T10,1235,1325,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16497,Tut,T11,1335,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16498,Tut,T12,1435,1525,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16499,Tut,T13,1535,1625,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22198,Tut,T07,935,1025,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22199,Tut,T08,1035,1125,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22200,Tut,T09,1135,1225,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22201,Tut,T10,1235,1325,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22203,Tut,T12,1435,1525,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22204,Tut,T13,1535,1625,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22192,Tut,T01,935,1025,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22193,Tut,T02,1135,1225,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22194,Tut,T03,1235,1325,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22195,Tut,T04,1335,1425,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22196,Tut,T05,1435,1525,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16487,Tut,T01,935,1025,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16488,Tut,T02,1135,1225,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16489,Tut,T03,1235,1325,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16490,Tut,T04,1335,1425,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16491,Tut,T05,1435,1525,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16492,Tut,T06,1535,1625,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,16486,Lec,N/A,1035,1125,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1111,Writing for the Sciences,22191,Lec,N/A,1035,1125,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1505,X Integrated Science,18034,Lab,B01,835,955,01011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1505,X Integrated Science,18033,Lec,N/A,1005,1125,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1505,Y Integrated Science,23669,Lec,N/A,835,955,01110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,1505,Y Integrated Science,23670,Lab,B01,905,1125,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,X Intr to the History of Science,18037,Tut,T02,1435,1525,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,X Intr to the History of Science,18036,Tut,T01,1535,1625,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,Y Intr to the History of Science,23672,Tut,T01,1535,1625,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,Y Intr to the History of Science,23671,Lec,N/A,1435,1525,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,Y Intr to the History of Science,23673,Tut,T02,1435,1525,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2000,X Intr to the History of Science,18035,Lec,N/A,1435,1525,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2800,Science Co-op Seminars,24113,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,2800,Science Co-op Seminars,16513,Lec,N/A,1805,2055,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,3100,Experiential Ln in Med Science,18180,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,3100,Experiential Ln in Med Science,23802,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,3111,Communicating Science,16514,Lec,N/A,835,925,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,3111,Communicating Science,22218,Lec,N/A,835,925,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4005,Major Capstone Course in Meds,16515,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4100,X Directed Proj in Med Sciences,18181,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4100,Y Directed Proj in Med Sciences,23803,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4101,Directed Proj in MDSC I,24118,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4444,Leadership in Science,16516,Lec,N/A,1805,1955,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4444,Leadership in Science,16517,Tut,T01,2005,2055,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4445,Scie. Ldrshp & Comm Portfolio,18237,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4445,Scie. Ldrshp & Comm Portfolio,23871,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4850,Geographic Info Scie Res Proj,22219,Lec,N/A,1735,2025,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4900,X MEDS Honours Researcy & Thesis,18038,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SCIE,4900,Y MEDS Honours Researcy & Thesis,23674,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2010,Intro to Community Social Work,16519,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2010,Intro to Community Social Work,18133,Lec,N/A,1305,1525,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2010,Intro to Community Social Work,16518,Lec,N/A,1735,1955,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2111,X Dev of Cdn Slwk & Soc Welfare,18040,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2111,Y Dev of Cdn Slwk & Soc Welfare,23676,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2111,X Dev of Cdn Slwk & Soc Welfare,18039,Lec,N/A,905,1125,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2111,Y Dev of Cdn Slwk & Soc Welfare,23675,Lec,N/A,905,1125,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2222,Adv Soci Justice-Self in Rela.,16522,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2222,Adv Soci Justice-Self in Rela.,16523,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2222,Adv Soci Justice-Self in Rela.,16520,Lec,N/A,935,1625,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2222,Adv Soci Justice-Self in Rela.,16521,Lec,N/A,935,1625,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2333,X Beginning Social Work Practice,18042,Lec,N/A,1735,1955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2333,Y Beginning Social Work Practice,23678,Lec,N/A,1735,1955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2333,Y Beginning Social Work Practice,23677,Lec,N/A,905,1125,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2333,X Beginning Social Work Practice,18041,Lec,N/A,905,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2334,Beginning Social Work Practice,22220,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2444,Concept & Prac for Crit. SLWK,22222,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,2444,Concept & Prac for Crit. SLWK,22221,Lec,N/A,1735,1955,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3012,Perspect Social Welfare Policy,16524,Lec,N/A,1235,1455,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,X Theory Found. of SLWK Practice,18045,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,Y Theory Found. of SLWK Practice,23681,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,X Theory Found. of SLWK Practice,18044,Lec,N/A,1135,1355,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,Y Theory Found. of SLWK Practice,23680,Lec,N/A,1135,1355,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,X Theory Found. of SLWK Practice,18043,Lec,N/A,905,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3030,Y Theory Found. of SLWK Practice,23679,Lec,N/A,905,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3084,"Understanding Research,Methods",18475,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3085,X Social Work Research,18134,Lec,N/A,1735,1955,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3085,Y Social Work Research,23682,Lec,N/A,1735,1955,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3085,Y Social Work Research,23770,Lec,N/A,1735,1955,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3085,X Social Work Research,18046,Lec,N/A,1735,1955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3087,Social Work Research,16525,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3110,Africentric Perspectives/Socia,23845,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3160,Socl Wrk Aboriginal Population,22223,Lec,N/A,905,1555,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3220,Cross Cult Iss/Soc Wrk Practic,22226,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3220,Cross Cult Iss/Soc Wrk Practic,22224,Lec,N/A,1205,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3220,Cross Cult Iss/Soc Wrk Practic,22225,Lec,N/A,1735,1955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3270,Social Work in Addiction,16526,Lec,N/A,1735,2025,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3300,Independent Study,16527,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3300,Independent Study,16528,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3300,Independent Study,18466,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3300,Independent Study,18467,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3300,Independent Study,22228,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3360,Social Work with Adolescents,16529,Lec,N/A,1205,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,3370,Child Welfare,22229,Lec,N/A,1735,1955,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,X Adv. Social Work Practice,18049,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,Y Adv. Social Work Practice,23685,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,X Adv. Social Work Practice,18047,Lec,N/A,905,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,Y Adv. Social Work Practice,23683,Lec,N/A,905,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,X Adv. Social Work Practice,18048,Lec,N/A,905,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4010,Y Adv. Social Work Practice,23684,Lec,N/A,905,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4030,X Field Instruction II,18050,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4030,Y Field Instruction II,23686,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,Y Field Practicum & Seminar,23687,Lec,N/A,1735,1925,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,Y Field Practicum & Seminar,23688,Lec,N/A,1735,1925,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,Y Field Practicum & Seminar,23689,Lec,N/A,1735,1925,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,Y Field Practicum & Seminar,23979,Lec,N/A,1735,1925,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,X Field Practicum & Seminar,18051,Lec,N/A,1735,1925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,X Field Practicum & Seminar,18052,Lec,N/A,1735,1925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,X Field Practicum & Seminar,18053,Lec,N/A,1735,1925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4033,X Field Practicum & Seminar,18376,Lec,N/A,1735,1925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,4034,Field Practicum & Seminar,22230,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5830,Independent Study,17432,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5830,Independent Study,17433,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5830,Independent Study,17434,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5830,Independent Study,23049,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5830,Independent Study,23050,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5831,Independent Study II,17435,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5831,Independent Study II,17436,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5831,Independent Study II,23051,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,5831,Independent Study II,23052,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6001,Anti-Oppressive Social Work,17438,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6001,Anti-Oppressive Social Work,17439,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6001,Anti-Oppressive Social Work,17437,Lec,N/A,935,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6341,Critical Perspectives on Prac,23053,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6341,Critical Perspectives on Prac,17440,Lec,N/A,935,1225,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6363,Post-Modern & Narrative SLWK,18331,Lec,N/A,935,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6381,Soc Policy Issues & Analysis,23054,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6381,Soc Policy Issues & Analysis,17441,Lec,N/A,1735,2025,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,X SLWK Field Work Class,18054,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,X SLWK Field Work Class,18055,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,X SLWK Field Work Class,18056,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,X SLWK Field Work Class,18325,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,Y SLWK Field Work Class,23690,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,Y SLWK Field Work Class,23691,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,Y SLWK Field Work Class,23692,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,Y SLWK Field Work Class,23930,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,SLWK Field Work Class,23055,Lec,N/A,935,1125,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6415,SLWK Field Work Class,23056,Lec,N/A,1835,2025,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6540,Mental Health and Addiction,23058,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,6540,Mental Health and Addiction,23057,Lec,N/A,935,1225,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7001,X Social Work Research,18058,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7001,Y Social Work Research,23694,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7001,X Social Work Research,18057,Lec,N/A,1435,1725,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7001,Y Social Work Research,23693,Lec,N/A,1435,1725,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7400,Integrated Approaches,17442,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7400,Integrated Approaches,23059,Lec,N/A,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,7410,Social Work Health,23060,Lec,N/A,1435,1725,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,9000,Master's Thesis,17443,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,9000,Master's Thesis,17444,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,9000,Master's Thesis,23061,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SLWK,9000,Master's Thesis,23062,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SOCI,1000,Introductory Sociology,16530,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SOCI,1001,Introductory Sociology II,22231,Lec,N/A,1605,1725,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SOIL,0201,Intro to Soil & Soil Mgmt.,18163,Lab,B02,1135,1325,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
SOIL,0201,Intro to Soil & Soil Mgmt.,18114,Lec,N/A,1435,1555,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
